Feature ID	Taxon	Confidence
5d05a0ad76c88ea50c9e382ecd76706b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae	0.9999999604477647
b2baa004c4ac84776c44c396070a256c	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999903616
0abb6666e8f0d09f0ce54c11ed157a2f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__OM182 clade	0.9999983848408437
e41ef3cae7e41a6809aec97863bb280b	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999998110547
50949d22edd8fdcbce52ba295126644e	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Methylococcales;D_4__Methylomonaceae;D_5__Milano-WF1B-03;D_6__uncultured gamma proteobacterium	0.9903946571145378
2983438e2b03eb1c22c5b4d99292e6cb	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade	0.9999999958992881
01e3a10453a0f7cc6f327b8091090c58	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999998658241
ed8321e5a34ce5d06dac4c8a70eda047	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group	0.9792413063087514
4c4e8ae3e6a400446b6bc086c49a9334	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313	0.9885348853773013
19cb8efe1c753483c2589c74c7822ed9	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiomicrospirales;D_4__Thioglobaceae;D_5__SUP05 cluster	0.934857041608089
76dfe03cf1770d4ae5c703515096f2e9	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiomicrospirales;D_4__Thioglobaceae;D_5__SUP05 cluster	0.9738593902078869
c3e3af816b90df02a0cc14d91a7fee61	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopelagicus;D_6__uncultured marine archaeon	0.7104424221403172
3468430277ce2317dec6f413dcfaa03e	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999997100743655
19be82437bfa547714979a8520de6074	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Porticoccaceae;D_5__SAR92 clade	0.9999852738597275
c3db06b7a63186d148f5cdbcc549a392	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Pseudohongiellaceae;D_5__Pseudohongiella	0.999997693773153
27ca2b8f287c3a7e4d864cc870cf67b7	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313	0.9930298804307922
7a7ac40b08f9a40f905485296442337e	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Parvibaculales;D_4__OCS116 clade	0.9999995121655647
3eb760e60f9536beecf2260e8065c645	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;D_4__uncultured crenarchaeote;D_5__uncultured crenarchaeote;D_6__uncultured crenarchaeote	0.9711295035945254
195d16225396d4466eaf0d521cb48728	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B)	0.9999999522697066
bc794a8df80afbc3c469b5293b74c7f6	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999996808134
d42ff5ae074d8ae7b783eac352a53d9b	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus	0.9984005887211053
b2773bfc2012bf34142dfe432d448b79	D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__LS-NOB	0.9995806334263369
ac9f56eb5dbfc3dc6b168fc73fc6c34c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Ascidiaceihabitans	0.7659595067327697
f89520f7e2644b8d507f2a5fe7081175	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9979369997334148
9efaa27efd811129802cf233c5ced3b8	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade)	0.9999999945370106
d1e797912b74302ead484aa46086208e	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiomicrospirales;D_4__Thioglobaceae;D_5__SUP05 cluster	0.8216639473410975
b7bad1c1180c7b4a63dd532c765809f0	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Arctic97B-4 marine group;D_4__uncultured Verrucomicrobia bacterium;D_5__uncultured Verrucomicrobia bacterium;D_6__uncultured Verrucomicrobia bacterium	0.9145951225281268
e44a335929307fc960e4533c8e2adc7f	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999199732
af4ec853b8f3af897984b19fd4b71d91	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Planktomarina	0.9562662639454378
1ce3b5c6d85ce967f8677e23e3e9b0be	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I;D_5__Clade Ia	0.8947357346438826
e6ddd1f6ce622c5526a14bc5cdc0a5fd	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;D_5__uncultured alpha proteobacterium;D_6__uncultured alpha proteobacterium	0.9111134184522195
5f65d87ad5d03ee9410c2cde5f4e47f5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Methylophilaceae;D_5__OM43 clade	0.9987166975265066
9cba04c3054aeda77098f8abbe8cf426	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;D_5__uncultured alpha proteobacterium;D_6__uncultured alpha proteobacterium	0.8098542869207562
06a02c8a852b27651ddef23c4174e201	D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__LS-NOB	0.9997880783462892
a139c4aa6dab387842a53eac47d79250	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999949818
ae80b2c10fb1738284195dcfbaca946d	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Proboscia indica;D_5__Proboscia indica;D_6__Proboscia indica	0.7569175036902279
c04b599ac5b3cb36c846d64b82512196	D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__LS-NOB	0.9985748451951599
b43028c70c0f374f5c18bb2e6d3c7287	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;D_5__Candidatus Puniceispirillum	0.8520427157379631
c1965b24c3300affb79f2833bf2e4934	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;D_5__uncultured bacterium ARCTIC09_D_04;D_6__uncultured bacterium ARCTIC09_D_04	0.8819264715847839
838578e62435ad0daca804b83cc5037f	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group;D_6__hydrothermal vent metagenome	0.7978576046204826
4be35df8287e6b139dbf1989ac7eb4dd	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999997225092
e5bef6d7a65c9a889f20b3b9f3ba62fb	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__uncultured marine archaeon;D_6__uncultured marine archaeon	0.9036003555070833
4cee53a03555c8bc40a1655f94c616c2	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999972218
2e51fa0db8d2cf6cabac348e5d568521	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Emiliania huxleyi;D_5__Emiliania huxleyi;D_6__Emiliania huxleyi	0.9960311426366968
294a779a585f15ce297a86c91821e77b	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus	0.9981689478193256
e94c43a6a4852fa204461351fbaaa24a	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Synechococcus CC9902	0.9259743276799812
30738b383fbc642a7e6661c381530546	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999494213
5186fd25233f2a6c6e262a072eace064	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium MB13C05;D_3__uncultured bacterium MB13C05;D_4__uncultured bacterium MB13C05;D_5__uncultured bacterium MB13C05;D_6__uncultured bacterium MB13C05	0.7212423964382321
1140e05ba561d7308c7868a120db8af8	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured	0.9999993642592301
a9266edae1a389b9765e6fd290689264	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9999995997508017
d5ba63b01824138740a9b35e6a82d2ac	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Francisellales;D_4__Francisellaceae;D_5__Francisella;D_6__uncultured bacterium	0.7867180330868914
b9e0b10e2fb42a4d130992f01edb50e6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Jannaschia;D_6__uncultured Thalassobacter sp.	0.7042675363064065
0f2551eb7c43e82c8bd59d9e51a5aadf	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group	0.9999817619375443
e58080c0c6e8bd75fb3e7209da37d460	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus	0.9997864625620321
0d754b3546373fe64021cd1d8957fa91	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae	0.9999999968501055
b5d6843765969c231890371baecb938e	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313	0.9937236650256528
516c5c16c44b4a1bd1735872443c3fc8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Pseudoalteromonadaceae;D_5__uncultured;D_6__uncultured Pseudoalteromonadaceae bacterium	0.7278514402825299
8045438d8d4ae977f4617e5b24678ded	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade	0.9999962517360268
18cc267524056e67d29e6a0548607b43	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999755291
79420622024c5f046116101155449496	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999826824
f584ab1f4a468114a0be8b5e0c76cd6c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Idiomarinaceae;D_5__Idiomarina;D_6__Pseudoalteromonas sp. BS6_78	0.7024269556625784
5bf0dacc97ff71ba262a8660fc367d0b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999993114195038
5155ada28245f794abaa6829e1d3bdb8	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus	0.9984557273737436
5b90f5ad96fee60584ae482aa005d594	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS4 marine group	0.9997025165313119
c083d70bfb8ed45cc4a1cc02120ac27c	D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured marine bacterium;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.996243288021872
90fe265b56e41f38fa28a8dbbbfa12f7	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group;D_6__marine metagenome	0.7618326845843638
c596e859fbc8aff5829d76f45a1c8455	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade)	0.9999999893461838
48cc04c0a82d9879bc70a64f8e1f81d9	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;D_5__Candidatus Puniceispirillum;D_6__uncultured bacterium	0.7919562738594257
9022be68b7db869b9f5b533e9b2d0025	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__KI89A clade;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.8792069009938859
6ed3c2f2edb07b70836579e47ebdbe0a	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999947311
07cbb4b08197efe6360e984894445b12	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B)	0.9999999709656131
2981aa9f69bc423dc502b2e178dc7904	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Proteobacteria bacterium JGI 0000113-L05;D_5__Proteobacteria bacterium JGI 0000113-L05;D_6__Proteobacteria bacterium JGI 0000113-L05	0.9951531018173233
42c99c59c96a894803c978acdcad4c94	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999934837
6cb216a2d70512c0120ad996c102d797	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__unidentified marine bacterioplankton;D_3__unidentified marine bacterioplankton;D_4__unidentified marine bacterioplankton;D_5__unidentified marine bacterioplankton;D_6__unidentified marine bacterioplankton	0.9753691964342127
a8651618911e5bb5d1066e5abca8f322	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Bathycoccus prasinos;D_5__Bathycoccus prasinos;D_6__Bathycoccus prasinos	0.9993682258115593
917e87ccb2566e04c82d76a3637d886c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__OM182 clade	0.999998360481371
7271e32d4bf355780970a1fa3401ddd5	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__unidentified marine bacterioplankton;D_3__unidentified marine bacterioplankton;D_4__unidentified marine bacterioplankton;D_5__unidentified marine bacterioplankton;D_6__unidentified marine bacterioplankton	0.9343204335088111
3804df8f39988bb05121b602554e5160	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group	0.9645373218365051
619906855d99a758a48389d14245515b	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999942893
4dafd5893edae9c64fdfa64983bd78df	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae	0.9999999762856615
490546ca305bfb2017e21c44fa56d2f5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Alteromonas	0.904904458117407
f35c0a576bb1ab3577191cb12352c249	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	0.9999999879277444
55971ffc1718eb3f8d1d8043bc11d097	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade	0.9999999110721174
94a99e69c6f5040f1f7f0b3a69617972	D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__Nitrospina	0.9997805963987584
7bc5d6c0df922d9766a94b78a8cb9f50	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group	0.9937717672063593
06396b39180532dfc3365dec702d6660	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__MB11C04 marine group;D_6__uncultured Verrucomicrobiales bacterium HF0130_14P10	0.7367109528865519
06ad8aee2710d4b77d4121a90e32bfb7	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group	0.999983149558426
02a6b187b591d2ce2dbcbffc13bf1fa8	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured delta proteobacterium	0.7903857826602694
458032dc07d621d08952c7ca85c9c904	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__UBA10353 marine group;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.9897446461301842
9f0bffcfe8e43bee8a7455ed55b127c2	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__uncultured bacterium;D_6__uncultured bacterium	0.996503089058109
bea2748dd4fe05d5f59b41108edfad5f	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999142433
f35e22bbc30a072caa6b6f67fb160027	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS2b marine group	0.9433631859218654
b231b0e4912cda5d5cc81a8c39168778	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__Marinimicrobia bacterium SCGC AAA003-E22;D_3__Marinimicrobia bacterium SCGC AAA003-E22;D_4__Marinimicrobia bacterium SCGC AAA003-E22;D_5__Marinimicrobia bacterium SCGC AAA003-E22;D_6__Marinimicrobia bacterium SCGC AAA003-E22	0.9929265431587567
1948c923ff6f3d20c3bdea3ca6c4688e	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae	0.9999999997893697
da0743ad03d541244793655fd973d050	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313	0.9845485224263312
2a28739b3218cdd4c006bd5c39ceb124	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__hydrothermal vent metagenome;D_6__hydrothermal vent metagenome	0.9652270257585169
765c1dbe80e4ec1c845fada573bc644a	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999826807
9135aad5cc6b65a19711a6b48e3ce800	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;D_4__uncultured marine archaeon FIN625;D_5__uncultured marine archaeon FIN625;D_6__uncultured marine archaeon FIN625	0.7508359850967338
106209c63c6f9d60ab3c95823bf9357f	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999628535
721d069082c6c3f62d51a2881346caa9	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Roseobacter clade NAC11-7 lineage;D_6__uncultured Rhodobacteraceae bacterium	0.7369725066292743
009257b156ab4a9dd2f0b0dd33100b7e	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium 413004-H17;D_3__uncultured bacterium 413004-H17;D_4__uncultured bacterium 413004-H17;D_5__uncultured bacterium 413004-H17;D_6__uncultured bacterium 413004-H17	0.9920711150521316
f5e41c4abb7f6e6a33a0c15dcf65db3a	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Blastopirellula	0.9999903796496057
bd5a3672765ba5db404dcc362bdde218	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Woeseiaceae;D_5__Woeseia;D_6__uncultured gamma proteobacterium EB080_L93H08	0.9467822931022121
9e17bf5dabf6bb71c9a1d60be770e663	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade	0.9999974487174726
b65a5a2999e87a8cdcd000c4e8d1b2c7	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured eubacterium OCS307;D_3__uncultured eubacterium OCS307;D_4__uncultured eubacterium OCS307;D_5__uncultured eubacterium OCS307;D_6__uncultured eubacterium OCS307	0.9980759500262075
fb8b7d4f560083b68563f422cace75a1	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__uncultured marine archaeon DCM863;D_6__uncultured marine archaeon DCM863	0.8282085036932048
52941d0608e7deac737a1153fc1a5698	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999987263446672
3f75af9bba716b458ed2573d8ed7f5cc	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313	0.9912712747466123
93c203b801413421b085ac9f2d2945d5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9999997088566006
c497da3b39f30aceede6bec3b03cd100	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I;D_5__Clade Ia	0.9793384998406602
4c6e709953595db055b7e8122680d82f	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Rhodopirellula;D_6__hydrothermal vent metagenome	0.9923598650631663
67559d27a294ab650f0272218061c234	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Phalacroma mitra;D_5__Phalacroma mitra;D_6__Phalacroma mitra	0.9051144576588491
f3993072cb53384e902ee93f1e0c5e87	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999609974
8f661fbeac70303510e2ae13ccad4be7	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999730783
