Feature ID,Taxon,Confidence
8e8c9fdc7c501094f3925d17e4ab91b0,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313,0.994850359
191d550e44e663449bbbcce21b01e882,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Nitrincolaceae;D_5__uncultured,0.876990699
c93537169ed167618857c7d18d409378,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group,0.999998737
1cbaba5571b2978b7e7563391097895f,D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia;D_3__Fusobacteriales;D_4__Fusobacteriaceae;D_5__Fusobacterium,0.999977194
f7326251f2db4b20b54b6a857e58d22e,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group,0.88494049
6d82d0660834715aae3b34f547d7baef,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Francisellales;D_4__Francisellaceae;D_5__uncultured,0.846016756
b06566c989253d7655318525531ed7e1,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II,0.73446149
4066128f9dde414afb6356b16e5313c5,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__unidentified marine bacterioplankton;D_3__unidentified marine bacterioplankton;D_4__unidentified marine bacterioplankton;D_5__unidentified marine bacterioplankton;D_6__unidentified marine bacterioplankton,0.9982131
25bfcdcc38b54767b291c62d12dc69a4,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group,0.999425774
aef097f3c30622bc0f282b30d4910df3,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__unidentified marine bacterioplankton;D_3__unidentified marine bacterioplankton;D_4__unidentified marine bacterioplankton;D_5__unidentified marine bacterioplankton;D_6__unidentified marine bacterioplankton,0.806723841
3997c13c142e4d4bb474a035931c9f05,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NB1-j;D_4__hydrothermal vent metagenome;D_5__hydrothermal vent metagenome;D_6__hydrothermal vent metagenome,0.780858669
9cf09c4fead25017efa688887c832488,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group,0.997676349
5d86dcb021e8d2ca1508c68647a60615,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade),0.999989512
1140e05ba561d7308c7868a120db8af8,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured,0.999999364
151059355bf24d305839510d39b01b83,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured,0.856751591
f1924dae3760d59e882ff0622e3a0ebf,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Marinoscillum;D_6__metagenome,0.786429465
bc54a0d18e121bc633e40e7743d66e1f,D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__uncultured marine crenarchaeote;D_6__uncultured marine crenarchaeote,0.797966299
925f7d728282f2955d338cf26279542a,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS7 marine group,0.999982815
1c62741fe27b9f477cd490db9aaa686c,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__Rikenella;D_6__uncultured bacterium,0.978058101
d6ab335c713c4adc5139b03a6ea03c01,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured,0.734464285
fa4d2e75b3a0c2226ddb90ece17735c8,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B),0.999999937
20c0dde2b355b703b1073e78636d2afb,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.910766686
c81a584374c758ddb8f981f384249fbb,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II,0.911436781
d8cad11e7b934c5443b23382da9fb338,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria,0.707404492
2e82e22bc12a0d71a7ce14b4b74ccdb2,D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales,0.999127944
6f7a0f156b7b69b71e2d74f657af0711,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__Marinimicrobia bacterium SCGC AAA003-E22;D_3__Marinimicrobia bacterium SCGC AAA003-E22;D_4__Marinimicrobia bacterium SCGC AAA003-E22;D_5__Marinimicrobia bacterium SCGC AAA003-E22;D_6__Marinimicrobia bacterium SCGC AAA003-E22,0.994517375
40e19609afe58681c7808d0de12e523f,D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__JL-ETNP-F27,0.999999943
dd12175fcf66f1e73855d41426d2038b,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured;D_6__uncultured marine microorganism,0.998960624
e12725027ebbca5cd5b6293b59ab4b2d,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;D_5__Candidatus Puniceispirillum;D_6__uncultured bacterium,0.830584304
af221dfa5b6c65292b9eaacdbeae6b0e,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Porticoccaceae;D_5__SAR92 clade,0.999984344
92428aacaf695806cffdf27ad3ca6317,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__MB11C04 marine group,0.999999984
217bc05cebcd2e34c2f09026a377b7f1,D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__LS-NOB,0.999364628
5889ef71abf87594e9281475c8a2ab30,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured marine bacterium;D_3__uncultured marine bacterium;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium,0.771567843
5fd5c1ccefa02f713e90d2231b34a824,D_0__Bacteria;D_1__Planctomycetes;D_2__Pla3 lineage;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.701786032
2efdd0190d3ed26561e4f750d4ce6d0c,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B),0.993139101
e76eb384b2a1273132c103e5b1db7de2,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae,0.99999929
8f242856eefc08a2f5350f6eb8ebd761,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,0.999614295
e0f7b0c32d38bd018b210661b095ac33,D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.781228667
951d55578fa4e4748a1f0355e163932b,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured,0.945993634
e4de08fc78547d9b67f0123c077821ac,D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halomicrobiaceae;D_5__uncultured;D_6__uncultured marine group IV euryarchaeote,0.999998222
92344eab5f5f3e5a1b557af52267865b,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade),0.999915479
8700455c278a03f692b568d66a237d51,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__uncultured,0.774386345
3b41b6560c1da21554c342b1ceae0907,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group,0.973653585
3f6b7c1e7db1a882ca3c27048084f452,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade,0.999999858
88d3480df544c06c7b8904442dea8b6f,D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia;D_3__Fusobacteriales;D_4__Fusobacteriaceae;D_5__Psychrilyobacter,0.999998741
fe1bacf75a633290312c84e2e609b9e8,D_0__Bacteria;D_1__Proteobacteria;D_2__Magnetococcia;D_3__Magnetococcales;D_4__Magnetococcaceae;D_5__Magnetococcus,0.999157611
1f8d6350ff831dd6c9b66ba9dd8f889e,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Colwelliaceae;D_5__Colwellia,0.999701881
d1c072f42f81dba55a8781e47541385d,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__MB11C04 marine group,0.999996668
1366e8ca7ab20809984d2e4f95a5df20,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B),0.999999856
64b0e0a5201438fe34e9d825da9cbde4,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B),0.971407612
213a5ae944c9640f425afbe459354f4c,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B);D_4__uncultured bacterium HF0200_39L23;D_5__uncultured bacterium HF0200_39L23;D_6__uncultured bacterium HF0200_39L23,0.99343276
b338509a30ec5ae2e67a020f061bccaf,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae,0.999986221
beb1ab608da9ca795b2aa4d658b869fc,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II,0.792676254
b43e2e7c8457ab602da3de2fc739d767,D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured planctomycete;D_4__uncultured planctomycete;D_5__uncultured planctomycete;D_6__uncultured planctomycete,0.864087783
71ac6e37f07ba6d8237df5160195171a,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__Aureispira;D_6__uncultured Saprospiraceae bacterium,0.994022968
7260d997b9fd7c03601f41342b9ed113,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria,0.890998489
49d0481e2cf0f8b25c917e566d6eed0e,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia,0.99498806
525ecf231012aa2a444d59947b85cff8,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Francisellales;D_4__Francisellaceae;D_5__[Caedibacter] taeniospiralis group;D_6__uncultured bacterium,0.835405342
b500f37ed566b64da8c72e9b0b93e72d,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae,0.999998767
e03581a1c6f1fffd2c196913607b9087,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__Oleispira,0.99983672
f88bb5cdaf9d7804f292837a08cefcf9,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,0.987185081
18eed106e5b3807d87001fbcdd352ea5,D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.922531143
af061053758bf236207d6fa71a4d094b,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group,0.999508633
a51d3d3a8005a0e5becc59af12fddd2b,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade,1
1b7b3976d82e681575b212185e966e01,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;D_5__Roseibacillus,0.997811964
52f6c93099006e3df755770339327f7b,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Nitrosococcales;D_4__Nitrosococcaceae,0.982485724
3a60ab202702a89a0e1ea01313c6e756,D_0__Bacteria;D_1__Kiritimatiellaeota;D_2__Kiritimatiellae;D_3__Kiritimatiellales;D_4__Kiritimatiellaceae;D_5__R76-B128,0.999999996
e32147642e64a0e63286a97b6b13a8e1,D_0__Bacteria,0.993049582
fc8c66141ffae7ae8b6e45e9f903e968,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,0.999716685
c7926d744655db7eab3a675f8fc1bbb8,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae,0.999999552
aef4bdc532b496bcdd40e917a0fba1c1,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured Marinimicrobia bacterium HF4000_22B16;D_3__uncultured Marinimicrobia bacterium HF4000_22B16;D_4__uncultured Marinimicrobia bacterium HF4000_22B16;D_5__uncultured Marinimicrobia bacterium HF4000_22B16;D_6__uncultured Marinimicrobia bacterium HF4000_22B16,0.98939403
03b73ff44f6fda6c085cda8265f5d2dd,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.946139104
3e80b0d8ea858109c7413de9112d1f5e,Unassigned,0.512535719
40e92bfeceab9d65b4e068bed13e8f1e,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Sandaracinaceae;D_5__uncultured;D_6__uncultured marine bacterium,0.999013047
1bbd428baf9db317603f2dd608f4baa9,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.867168095
811d3680e553a22896d237681e5337cf,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II,0.982442381
c3600d1c685c50c47e6235070ee2aa50,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19,0.993612005
c75a7fee47f16e3ce30e6d903bf1297f,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Methylococcales;D_4__Methylomonaceae;D_5__Marine Methylotrophic Group 2;D_6__uncultured bacterium,0.829433794
e80bffec77f39ffe4ef523ec7ae6e275,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae;D_5__MD3-55,0.958654031
c8203e183eede23d86ee4d7827572b2c,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;D_5__uncultured alpha proteobacterium;D_6__uncultured alpha proteobacterium,0.816469329
922b374b063560e35c27ff4e48aecffc,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.867594649
35fafda69aa5d40fab5ad6af1f74c879,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured marine microorganism;D_3__uncultured marine microorganism;D_4__uncultured marine microorganism;D_5__uncultured marine microorganism;D_6__uncultured marine microorganism,0.994936837
44dfd9caf3ad6ed493439dae004d33ae,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Roseovarius,0.816745765
02d3fa2fdd6c3633f6b54ad1c1e8e38d,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Nitrincolaceae;D_5__uncultured,0.779401677
966253bd3d9509eb6948d79aa8fe3776,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B),0.929233907
6b7d741eefd235136a9d62eee1c82a60,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Francisellales;D_4__Francisellaceae;D_5__uncultured;D_6__uncultured Caedibacter sp.,0.932327286
51bd0c3a69402075f7cd4f97b965b36c,Unassigned,0.57616555
3ff56ef91f7237b90517a3af94ff6450,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Glaciecola;D_6__uncultured bacterium,0.881831706
f2a4771eb711b1264c92e7c752ff2bdc,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Pseudohongiellaceae;D_5__Pseudohongiella;D_6__uncultured marine microorganism,0.993832367
4a6c3f6b954bb58fc292d57efb475d5e,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B);D_4__uncultured bacterium HF0500_03A04;D_5__uncultured bacterium HF0500_03A04;D_6__uncultured bacterium HF0500_03A04,0.990863257
0f8ce40eb7aa274fda9975b7fed0ff75,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade,0.999999995
12016dc472708da102da08cef0ddf125,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae,0.999991009
82cb764cc493635cd1f79f770c3bdf5d,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae;D_5__MD3-55,0.998767866
3b014727554d430199d50a541f8d63e3,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Arctic97B-4 marine group;D_4__metagenome;D_5__metagenome;D_6__metagenome,0.959069906
0037dde1e3445df605c9a00529c7d179,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Chromatiales;D_4__Sedimenticolaceae;D_5__uncultured;D_6__uncultured bacterium,0.938929373
871688f4e7c582c028e2818e2a3c922d,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group,0.991071069
465607e3902b0d020ea3f80039c1a624,D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia;D_3__Fusobacteriales;D_4__Fusobacteriaceae;D_5__Psychrilyobacter,0.999999972
1d9d9e35f245d436c4db2211184db565,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Thalassobaculales;D_4__Nisaeaceae;D_5__OM75 clade,0.96582166
8509639953b74728d5aed5d3d9b39c27,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia,0.988627374
2bd211347016e32b2a2c67a7bd9eddb9,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae,0.999929342
58eb9517caade819ede7631411e77c6e,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__HgCo23;D_4__uncultured prokaryote;D_5__uncultured prokaryote;D_6__uncultured prokaryote,0.980380031
aa65c31cfff8e3dc862483cbe580f79a,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae,0.99999877
f4e44096098f8d55389070b3b165db29,D_0__Bacteria,0.872388567
9695c414b0796e47e527213c7bfa1f22,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavicella;D_6__uncultured bacterium,0.981893086
afa53e27aeca28e7b186fc9ce6aa6303,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade,0.994133181
ca0acbfe79d9a9efbb58474581f0dd0e,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19,0.998761763
9ba22322c7d3d131dcabad13c8ea225e,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade),0.999988776
8d921ce3e359063d5f463acd797c381e,D_0__Bacteria,0.995743421
9949bd6af15fd3c2cb697cc152961662,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria,0.969545613
d28ec88dcb3c0b99296334e47bea2581,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured;D_4__uncultured marine microorganism;D_5__uncultured marine microorganism;D_6__uncultured marine microorganism,0.985998061
c046ea144bf4638fcd305b5d5fa3744b,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B);D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.857429427
5c90b899f089b3a85df35a53b22a335e,D_0__Bacteria;D_1__Proteobacteria,0.991497288
5ade9e2d8c2077e2d8c66eb022c7a5e1,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313,0.984278292
1192bc25eeed37056dbcd87dec72bcd3,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiomicrospirales;D_4__Thioglobaceae,0.8651333
f4b3337cf8d7c19c3cdf671c320f668b,D_0__Bacteria,0.999968497
657fa9015f6e6a7399828afc10278904,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade,0.999999976
231ef766918150508093116424fbbb1d,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Kangiellaceae;D_5__Aliikangiella;D_6__uncultured gamma proteobacterium,0.962415842
47d756fdc2f2e392f8b7266796d6de1f,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II,0.87799936
