DOM_fil,microbe,category,estimate,statistic,p.value,parameter,conf.low,conf.high,method,alternative,FDR
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter;7316,1795,0.1465522919970904,0.4190368504168403,0.6862139348193865,8,-0.5321799426617231,0.710608489184236,Pearson's product-moment correlation,two.sided,0.7630640929465763
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;6896,1795,-0.33152025396165524,-0.9938870794228049,0.34938471020254475,8,-0.7951680493161848,0.37674561756555686,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;2682,1795,-0.33152025396165524,-0.9938870794228049,0.34938471020254475,8,-0.7951680493161848,0.37674561756555686,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;3399,1795,0.002827105162745707,0.007996292882163593,0.9938157568843609,8,-0.6279168997174993,0.6313296263383237,Pearson's product-moment correlation,two.sided,0.9952665828068197
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;376,1795,-0.3479768363928301,-1.0498387577602002,0.32446919888267944,8,-0.8019086630520693,0.3606707560653396,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;4061,1795,0.1465522919970904,0.4190368504168403,0.6862139348193865,8,-0.5321799426617231,0.710608489184236,Pearson's product-moment correlation,two.sided,0.7630640929465763
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;4531,1795,-0.44554134406770046,-1.4076126511862315,0.19689370220559801,8,-0.8396306388828028,0.2558599544203346,Pearson's product-moment correlation,two.sided,0.5175060525403841
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;493,1795,-0.6414606397876074,-2.365001117731473,0.045600847928556114,8,-0.9054096482614409,-0.019852293357819777,Pearson's product-moment correlation,two.sided,0.24570200600388334
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;641,1795,-0.3315202539616553,-0.9938870794228052,0.3493847102025447,8,-0.7951680493161848,0.3767456175655568,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;2666,1795,0.3768830144348411,1.150848728529026,0.28302881510261424,8,-0.33137771188550913,0.8134753168843711,Pearson's product-moment correlation,two.sided,0.5848125516879318
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;3023,1795,0.36282240678995853,1.101258346906157,0.3028117574258592,8,-0.34579911913690153,0.8078918493913196,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;592,1795,-0.6592988956332423,-2.480151777185121,0.03810264019025792,8,-0.9108291532982457,-0.05073209129787099,Pearson's product-moment correlation,two.sided,0.2234052236796319
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Limnobacter;1852,1795,0.1465522919970904,0.4190368504168403,0.6862139348193865,8,-0.5321799426617231,0.710608489184236,Pearson's product-moment correlation,two.sided,0.7630640929465763
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Limnobacter;45,1795,0.9581788040315299,9.470374565923548,1.2723305788035989e-5,8,0.828202699903613,0.9903389736921768,Pearson's product-moment correlation,two.sided,0.002182046942648172
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Methylophilaceae;OM43 clade;3485,1795,0.8562011895031365,4.687385262552679,0.001566820885113296,8,0.49157820363778487,0.9653955203294912,Pearson's product-moment correlation,two.sided,0.029049706140208676
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium;7259,1795,-0.4412311499111155,-1.3906833171247552,0.20178308825912353,8,-0.8380407361449874,0.2608667284434727,Pearson's product-moment correlation,two.sided,0.5261941182006062
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas;3263,1795,-0.44625624893978433,-1.4104323507905643,0.19608947772847884,8,-0.8398936947366147,0.255025858011261,Pearson's product-moment correlation,two.sided,0.5173745450836018
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas;6323,1795,-0.5291894996608654,-1.764015870086094,0.11573671201168695,8,-0.8692042289259974,0.15062318467431687,Pearson's product-moment correlation,two.sided,0.3692808578605453
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter;3841,1795,0.6059519558738463,2.154479284559683,0.06333180699593435,8,-0.038278473647287356,0.8943593400304064,Pearson's product-moment correlation,two.sided,0.28029431999490945
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter;5936,1795,0.8451123491962652,4.47135999795535,0.0020794765437868357,8,0.46054356475743835,0.962557191784328,Pearson's product-moment correlation,two.sided,0.03479319290336022
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus;2747,1795,0.8451920089544469,4.472835290203846,0.0020754121204809247,8,0.46076320748370175,0.962577673950877,Pearson's product-moment correlation,two.sided,0.03479319290336022
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;4940,1795,0.9412908583917886,7.886252252001338,4.840285473204575e-5,8,0.765124198378942,0.9863471790828381,Pearson's product-moment correlation,two.sided,0.003689373149575932
DOM,Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyceae;Pseudo-nitzschia;3610,1795,-0.2884313217386295,-0.8520172057960782,0.41897816903575646,8,-0.776958832286726,0.41690692054466133,Pearson's product-moment correlation,two.sided,0.6155175900238192
DOM,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;2568,1855,-0.40064392101113855,-1.236793583426723,0.25123789873559915,8,-0.8227313446564061,0.30623096138777195,Pearson's product-moment correlation,two.sided,0.5327807801417418
DOM,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter;2321,1855,-0.25607528854061784,-0.749273436038536,0.4751451880109965,8,-0.7627259581833267,0.4453566355847467,Pearson's product-moment correlation,two.sided,0.63911686073636
DOM,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4;7037,1855,0.3312196299843007,0.9928747038615329,0.3498486115185184,8,-0.3770353537613075,0.7950438387874701,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;1626,1855,-0.02646932763495278,-0.0748928047505903,0.9421388961120332,8,-0.6453405217441607,0.6133794222248978,Pearson's product-moment correlation,two.sided,0.9603377157991898
DOM,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;484,1855,-0.34911904442898295,-1.0537621981980176,0.32277509610070115,8,-0.8023722614130693,0.35953919623789343,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;7920,1855,-0.42171761824367565,-1.3154976765427595,0.2247911735022461,8,-0.8307574570772547,0.2830709577318893,Pearson's product-moment correlation,two.sided,0.5327807801417418
DOM,Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Phormidiaceae;Tychonema CCAP 1459-11B;6048,1855,-0.11405654516836818,-0.3247196623254687,0.7537217545276457,8,-0.6938550336314196,0.5554589274965696,Pearson's product-moment correlation,two.sided,0.8028775211272748
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;7309,1855,0.7358187858650032,3.073354850419822,0.015270006045255238,8,0.19785853741370976,0.9331330657981827,Pearson's product-moment correlation,two.sided,0.1430854308036673
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;9037,1855,0.8675573499686101,4.9339220332647225,0.0011437774512785112,8,0.5243508396735961,0.9682757063313147,Pearson's product-moment correlation,two.sided,0.024268505316967177
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium;4616,1855,-0.2581186502354814,-0.7556772573594095,0.47150439750731565,8,-0.76363955530199,0.4436009122058545,Pearson's product-moment correlation,two.sided,0.6384468697135403
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;1036,1855,0.2449289596657456,0.7145274859370047,0.4952191869610927,8,-0.4548398897256009,0.7577065225367805,Pearson's product-moment correlation,two.sided,0.6470864042958278
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;1503,1855,0.8153683610487311,3.9834870109962033,0.004041939775463117,8,0.38169630254800135,0.9548145064262398,Pearson's product-moment correlation,two.sided,0.058995120978036136
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;3349,1855,-0.22886602711486698,-0.6649808471665608,0.5247652789366282,8,-0.7503647190149527,0.4682326276670229,Pearson's product-moment correlation,two.sided,0.6485715539516528
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;3835,1855,0.7220726889518768,2.9521237590071645,0.018365963670735157,8,0.16951317113642367,0.929235238542895,Pearson's product-moment correlation,two.sided,0.14576964916430674
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;6355,1855,-0.3293211126414123,-0.986489117685908,0.35278545430370983,8,-0.794258517908501,0.3788619156752095,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;7937,1855,-0.2194778242543983,-0.6362914138584111,0.5423585382197799,8,-0.7460132867280089,0.4759146508135324,Pearson's product-moment correlation,two.sided,0.6527332582785421
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;8702,1855,0.2449289596657456,0.7145274859370047,0.4952191869610927,8,-0.4548398897256009,0.7577065225367805,Pearson's product-moment correlation,two.sided,0.6470864042958278
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;8714,1855,0.7977839984882259,3.7424309842671577,0.005685525190606195,8,0.33787352528672665,0.9501463089439545,Pearson's product-moment correlation,two.sided,0.06760082203667951
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;8819,1855,-0.11405654516836819,-0.3247196623254687,0.7537217545276457,8,-0.6938550336314196,0.5554589274965696,Pearson's product-moment correlation,two.sided,0.8028775211272748
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;9404,1855,-0.11405654516836818,-0.3247196623254687,0.7537217545276457,8,-0.6938550336314196,0.5554589274965696,Pearson's product-moment correlation,two.sided,0.8028775211272748
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.;6889,1855,-0.6030311155469923,-2.1381368851045512,0.064964623637726,8,-0.893434433035303,0.04287362501151653,Pearson's product-moment correlation,two.sided,0.2820985615625657
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.;8570,1855,-0.34911904442898295,-1.0537621981980176,0.32277509610070115,8,-0.8023722614130693,0.35953919623789343,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella;Thalassobium sp. R2A62;6007,1855,-0.43265352582538946,-1.3573457084940654,0.21172090898814824,8,-0.8348565272266198,0.2707194781003401,Pearson's product-moment correlation,two.sided,0.5261941182006062
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Nereida;6637,1855,-0.06507497125555758,-0.1844507798351232,0.8582497935198101,8,-0.6673576830882135,0.5886708905521808,Pearson's product-moment correlation,two.sided,0.8853524185783306
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter;2713,1855,0.8661221064070443,4.901168716283326,0.0011920087292814725,8,0.520151979315621,0.9679131666232808,Pearson's product-moment correlation,two.sided,0.024268505316967177
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter;4056,1855,-0.3208576933065035,-0.9581842826590987,0.3660277603159842,8,-0.7907386265468004,0.3869379912509543,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter;7316,1855,-0.06507497125555758,-0.1844507798351232,0.8582497935198101,8,-0.6673576830882135,0.5886708905521808,Pearson's product-moment correlation,two.sided,0.8853524185783306
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;6896,1855,-0.349119044428983,-1.0537621981980179,0.3227750961007009,8,-0.8023722614130693,0.35953919623789343,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;2682,1855,-0.34911904442898295,-1.0537621981980176,0.32277509610070115,8,-0.8023722614130693,0.35953919623789343,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;3399,1855,-0.18392627698521574,-0.5292510722553008,0.6109979008828614,8,-0.7291172809321257,0.5040742521008785,Pearson's product-moment correlation,two.sided,0.7092891416623698
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;376,1855,-0.32740286719690126,-0.9800508064276289,0.35576539159374093,8,-0.7934634555646356,0.380701871233028,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;4061,1855,-0.06507497125555758,-0.1844507798351232,0.8582497935198101,8,-0.6673576830882135,0.5886708905521808,Pearson's product-moment correlation,two.sided,0.8853524185783306
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;4531,1855,-0.41139049796130195,-1.2766211080601448,0.23754458523433214,8,-0.8268454158146639,0.2945241074400895,Pearson's product-moment correlation,two.sided,0.5327807801417418
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;493,1855,-0.5519268297283105,-1.8720455383155012,0.09809807238112934,8,-0.8768433574158199,0.11908104425804855,Pearson's product-moment correlation,two.sided,0.34160039417997323
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;641,1855,-0.34911904442898295,-1.0537621981980176,0.32277509610070115,8,-0.8023722614130693,0.35953919623789343,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;2666,1855,0.14650408096037257,0.41889597650125177,0.6863127483207545,8,-0.5322152568944789,0.7105840984897209,Pearson's product-moment correlation,two.sided,0.7630640929465763
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;3023,1855,0.12452998645269761,0.3549872675471313,0.73177594002741,8,-0.5480689505155332,0.6993241316315586,Pearson's product-moment correlation,two.sided,0.8002815219414398
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;592,1855,-0.5484971706783173,-1.855384563531366,0.1006413702981279,8,-0.8757014966321275,0.12392715517759322,Pearson's product-moment correlation,two.sided,0.3461004446489767
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Limnobacter;1852,1855,-0.06507497125555758,-0.1844507798351232,0.8582497935198101,8,-0.6673576830882135,0.5886708905521808,Pearson's product-moment correlation,two.sided,0.8853524185783306
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Limnobacter;45,1855,0.9298271896327756,7.146667706635018,9.74103362209446e-5,8,0.7241497849762653,0.9836070090968076,Pearson's product-moment correlation,two.sided,0.005568624220630666
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Methylophilaceae;OM43 clade;3485,1855,0.6943260602234902,2.728856867262094,0.02589153452078068,8,0.11495352790014311,0.9212244152714568,Pearson's product-moment correlation,two.sided,0.17244264739083054
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium;7259,1855,-0.4052637587572842,-1.2538386029478774,0.2452986975343989,8,-0.8245053750652044,0.3012243753608807,Pearson's product-moment correlation,two.sided,0.5327807801417418
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas;3263,1855,-0.4124478337493883,-1.2805737528223755,0.2362205438945773,8,-0.8272478035071849,0.29336072860447826,Pearson's product-moment correlation,two.sided,0.5327807801417418
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas;6323,1855,-0.4955154594893673,-1.6135514483094409,0.14528900181094273,8,-0.8575843813297311,0.19492559150633612,Pearson's product-moment correlation,two.sided,0.4369164800966016
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter;3841,1855,0.7358187858650032,3.073354850419822,0.015270006045255238,8,0.19785853741370976,0.9331330657981827,Pearson's product-moment correlation,two.sided,0.1430854308036673
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter;5936,1855,0.8964288419877756,5.7210154793638655,4.4351537053040373e-4,8,0.6125156949832289,0.9754796338141742,Pearson's product-moment correlation,two.sided,0.013829615644720772
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus;2747,1855,0.8663498165305228,4.906332506898588,0.0011842596799197542,8,0.5208170397281107,0.9679707140502029,Pearson's product-moment correlation,two.sided,0.024268505316967177
DOM,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;4940,1855,0.9461871124592016,8.269639497361966,3.4371505154133625e-5,8,0.7830707275021904,0.9875099799156273,Pearson's product-moment correlation,two.sided,0.0033684075051050952
DOM,Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyceae;Pseudo-nitzschia;3610,1855,-0.2944458450264325,-0.8714516650104587,0.4088972449135668,8,-0.7795505987922056,0.4114616863403071,Pearson's product-moment correlation,two.sided,0.6153464230400961
DOM,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;2568,3988,-0.4262381678294065,-1.3327094439178393,0.21933402012007833,8,-0.8324572758515842,0.27799344481099875,Pearson's product-moment correlation,two.sided,0.5297997809942737
DOM,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter;2321,3988,-0.31346465798750117,-0.9336689817739321,0.37779402401730866,8,-0.787638265170863,0.3939049206070666,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4;7037,3988,0.3100475625302837,0.9224019376720473,0.3832943794433157,8,-0.3970978340387721,0.7861971031991171,Pearson's product-moment correlation,two.sided,0.6003353318712559
DOM,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;1626,3988,-0.08539759493879316,-0.24242646919578897,0.814549148653172,8,-0.6785397804478106,0.5751539097192611,Pearson's product-moment correlation,two.sided,0.8517998719147499
